date,ticker,source,title,text,url,language,published_at
2026-05-20,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - İzahname-Sermaye Piyasası Aracı Notu (SPK Tarafından Onaylanan),İzahname-Sermaye Piyasası Aracı Notu (SPK Tarafından Onaylanan) İş Yatırım Varant İhracı,https://www.kap.org.tr/tr/Bildirim/1609182,tr,2026-05-20T18:20:50+00:00
2026-05-20,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - İzahname-Sermaye Piyasası Aracı Notu (SPK Tarafından Onaylanan),İzahname-Sermaye Piyasası Aracı Notu (SPK Tarafından Onaylanan) İş Yatırım Varant İhracı,https://www.kap.org.tr/tr/Bildirim/1609181,tr,2026-05-20T18:20:27+00:00
2026-05-20,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - İzahname-İhraççı Bİlgi Dokümanı (SPK Tarafından Onaylanan),İzahname-İhraççı Bİlgi Dokümanı (SPK Tarafından Onaylanan) İş Yatırım Varant İhracı,https://www.kap.org.tr/tr/Bildirim/1609180,tr,2026-05-20T18:19:55+00:00
2026-05-20,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim İş Yatırım Sertifika ve Varant Alım Satım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1608964,tr,2026-05-20T14:51:30+00:00
2026-05-20,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi,Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi Borsa Yatırım Fonu Piyasa Yapıcılığı İşlemleri ISGLK,https://www.kap.org.tr/tr/Bildirim/1608963,tr,2026-05-20T14:51:07+00:00
2026-05-20,KONTR,KAP,KONTROLMATİK TEKNOLOJİ ENERJİ VE MÜHENDİSLİK A.Ş. - Özel Durum Açıklaması (Genel),Özel Durum Açıklaması (Genel) Bağımsız Yönetim Kurulu Üyesi Adaylarının Uygunluğuna İlişkin SPK Başvurusu,https://www.kap.org.tr/tr/Bildirim/1608989,tr,2026-05-20T15:30:18+00:00
2026-05-20,PETKM,KAP,PETKİM PETROKİMYA HOLDİNG A.Ş. - Esas Sözleşme,Esas Sözleşme Esas Sözleşme,https://www.kap.org.tr/tr/Bildirim/1608927,tr,2026-05-20T13:31:49+00:00
2026-05-20,PETKM,KAP,PETKİM PETROKİMYA HOLDİNG A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşu Seçiminin Tescili,https://www.kap.org.tr/tr/Bildirim/1608926,tr,2026-05-20T13:31:34+00:00
2026-05-20,PETKM,KAP,PETKİM PETROKİMYA HOLDİNG A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,Genel Kurul İşlemlerine İlişkin Bildirim 2025 yılına ait Olağan Genel Kurul Toplantısı Kararlarının Tescili,https://www.kap.org.tr/tr/Bildirim/1608925,tr,2026-05-20T13:31:23+00:00
2026-05-20,PGSUS,KAP,PEGASUS HAVA TAŞIMACILIĞI A.Ş. - Kredi Derecelendirmesi,Kredi Derecelendirmesi Kredi Derecelendirmesi Gözden Geçirme - Fitch,https://www.kap.org.tr/tr/Bildirim/1609191,tr,2026-05-20T18:29:57+00:00
2026-05-20,TTKOM,KAP,TÜRK TELEKOMÜNİKASYON A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) XS2820499619 ISIN Kodlu Sürdürülebilir Tahvilin Kupon Ödemesi,https://www.kap.org.tr/tr/Bildirim/1609231,tr,2026-05-20T19:28:02+00:00
2026-05-20,VAKBN,KAP,TÜRKİYE VAKIFLAR BANKASI T.A.O. - Şirket Genel Bilgi Formu,Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1608939,tr,2026-05-20T13:52:06+00:00
2026-05-20,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Ortaklık Aleyhine Dava Açılması veya Davaya İlişkin Gelişmeler,Ortaklık Aleyhine Dava Açılması veya Davaya İlişkin Gelişmeler Genel Kurul kararı aleyhine açılan davaya ilişkin istinaf başvurusu,https://www.kap.org.tr/tr/Bildirim/1609238,tr,2026-05-20T19:32:13+00:00
2026-05-20,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışında ilave ana sermayeye dahil edilebilir borçlanma aracı ihracı hk.,https://www.kap.org.tr/tr/Bildirim/1609207,tr,2026-05-20T18:47:45+00:00
2026-05-20,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışında ihraç edilen borçlanma aracının itfası,https://www.kap.org.tr/tr/Bildirim/1608914,tr,2026-05-20T12:32:06+00:00
2026-05-20,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışında ihraç edilen borçlanma aracının itfası,https://www.kap.org.tr/tr/Bildirim/1608913,tr,2026-05-20T12:31:51+00:00
2026-05-20,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - İhraç Belgesi,İhraç Belgesi Yurtdışı ipotek teminatlı menkul kıymet ihraç limitine ilişkin ihraç belgesi,https://www.kap.org.tr/tr/Bildirim/1608882,tr,2026-05-20T11:12:21+00:00
2026-05-20,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Özel Durum Açıklaması (Genel),Özel Durum Açıklaması (Genel) Yurtdışında ilave ana sermayeye dahil edilebilir borçlanma aracı ihracı hk.,https://www.kap.org.tr/tr/Bildirim/1608878,tr,2026-05-20T10:53:20+00:00
2026-05-20,ZOREN,KAP,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş. - Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-2,Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-2 Güncelleme,https://www.kap.org.tr/tr/Bildirim/1609250,tr,2026-05-20T20:04:58+00:00
2026-05-20,ZOREN,KAP,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş. - Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-1,Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-1 Güncelleme,https://www.kap.org.tr/tr/Bildirim/1609249,tr,2026-05-20T20:04:25+00:00
2026-05-20,ZOREN,KAP,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş. - Şirket Genel Bilgi Formu,Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1609248,tr,2026-05-20T20:04:11+00:00
2026-05-20,ZOREN,KAP,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş. - Yönetim Kurulu Komiteleri,Yönetim Kurulu Komiteleri Yönetim Kurulu Komite Üyelerinin Belirlenmesi,https://www.kap.org.tr/tr/Bildirim/1609247,tr,2026-05-20T20:03:57+00:00
2026-05-20,ZOREN,KAP,ZORLU ENERJİ ELEKTRİK ÜRETİM A.Ş. - Özel Durum Açıklaması (Genel),Özel Durum Açıklaması (Genel) Yönetim Kurulu Görev Dağılımı,https://www.kap.org.tr/tr/Bildirim/1609246,tr,2026-05-20T20:03:42+00:00
2026-05-21,AHGAZ,KAP,AHLATCI DOĞAL GAZ DAĞITIM ENERJİ VE YATIRIM A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,Genel Kurul İşlemlerine İlişkin Bildirim 2025 Yılı Olağan Genel Kurul Toplantısı Hk.,https://www.kap.org.tr/tr/Bildirim/1610170,tr,2026-05-21T20:06:03+00:00
2026-05-21,AHGAZ,KAP,AHLATCI DOĞAL GAZ DAĞITIM ENERJİ VE YATIRIM A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,Kar Payı Dağıtım İşlemlerine İlişkin Bildirim Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,https://www.kap.org.tr/tr/Bildirim/1610169,tr,2026-05-21T20:05:54+00:00
2026-05-21,AHGAZ,KAP,AHLATCI DOĞAL GAZ DAĞITIM ENERJİ VE YATIRIM A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,Payların Geri Alınmasına İlişkin Bildirim 21.05.2026 Tarihli Pay Geri Alım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1610068,tr,2026-05-21T18:31:51+00:00
2026-05-21,AKBNK,KAP,AKBANK T.A.Ş. - Şirket Genel Bilgi Formu,Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1609574,tr,2026-05-21T16:49:19+00:00
2026-05-21,AKBNK,KAP,AKBANK T.A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışı Piyasalara Tahvil İhracı,https://www.kap.org.tr/tr/Bildirim/1609545,tr,2026-05-21T16:26:45+00:00
2026-05-21,AKBNK,KAP,AKBANK T.A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışı Piyasalara Tahvil İhracı,https://www.kap.org.tr/tr/Bildirim/1609541,tr,2026-05-21T16:26:30+00:00
2026-05-21,AKSA,KAP,AKSA AKRİLİK KİMYA SANAYİİ A.Ş. - Özel Durum Açıklaması (Genel),Özel Durum Açıklaması (Genel) Yönetici Sorumluluk Sigortası,https://www.kap.org.tr/tr/Bildirim/1610188,tr,2026-05-21T21:13:11+00:00
2026-05-21,AKSA,KAP,AKSA AKRİLİK KİMYA SANAYİİ A.Ş. - Şirket Genel Bilgi Formu,Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1610187,tr,2026-05-21T21:12:51+00:00
2026-05-21,ASELS,KAP,ASELSAN ELEKTRONİK SANAYİ VE TİCARET A.Ş. - Yeni İş İlişkisi,Yeni İş İlişkisi Sözleşme İmzalanması,https://www.kap.org.tr/tr/Bildirim/1609287,tr,2026-05-21T09:17:15+00:00
2026-05-21,BRISA,KAP,BRİSA BRİDGESTONE SABANCI LASTİK SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel),Özel Durum Açıklaması (Genel) Toplu İş Sözleşmesi Görüşmeleri Sonucu,https://www.kap.org.tr/tr/Bildirim/1609573,tr,2026-05-21T16:49:19+00:00
2026-05-21,CCOLA,KAP,COCA-COLA İÇECEK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Borçlanma Aracı Kupon Ödemesi ve İtfası,https://www.kap.org.tr/tr/Bildirim/1609432,tr,2026-05-21T13:39:09+00:00
2026-05-21,CCOLA,KAP,COCA-COLA İÇECEK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) TRFCOLA52613 ISIN Kodlu Tahvilin 4. Kupon Faiz Oranının Belirlenmesi,https://www.kap.org.tr/tr/Bildirim/1609269,tr,2026-05-21T07:49:41+00:00
2026-05-21,ECILC,KAP,EİS ECZACIBAŞI İLAÇ SINAİ VE FİNANSAL YATIRIMLAR SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel),"Özel Durum Açıklaması (Genel) İnsan Hakları, Toplumsal Cinsiyet ve Fırsat Eşitliği, Çevre ve İklim Değişikliği, Çevresel, Sosyal, Kurumsal Yönetim ile İş Sağlığı ve Güvenliği Politikası'nda revize yapılması",https://www.kap.org.tr/tr/Bildirim/1610127,tr,2026-05-21T19:30:08+00:00
2026-05-21,ECZYT,KAP,ECZACIBAŞI YATIRIM HOLDİNG ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"Özel Durum Açıklaması (Genel) İnsan Hakları, Toplumsal Cinsiyet ve Fırsat Eşitliği, Çevre ve İklim Değişikliği, Çevresel, Sosyal, Kurumsal Yönetim ile İş Sağlığı ve Güvenliği Politikası?nda revize yapılması",https://www.kap.org.tr/tr/Bildirim/1610135,tr,2026-05-21T19:39:56+00:00
2026-05-21,GESAN,KAP,GİRİŞİM ELEKTRİK SANAYİ TAAHHÜT VE TİCARET A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,Genel Kurul İşlemlerine İlişkin Bildirim 2025 Yılı Olağan Genel Kurul Toplantısı Daveti,https://www.kap.org.tr/tr/Bildirim/1610036,tr,2026-05-21T18:11:16+00:00
2026-05-21,GESAN,KAP,GİRİŞİM ELEKTRİK SANAYİ TAAHHÜT VE TİCARET A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,Kar Payı Dağıtım İşlemlerine İlişkin Bildirim Kar Payı Dağıtımına Yönelik Yönetim Kurulu Teklifi,https://www.kap.org.tr/tr/Bildirim/1610033,tr,2026-05-21T18:11:00+00:00
2026-05-21,GESAN,KAP,GİRİŞİM ELEKTRİK SANAYİ TAAHHÜT VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşunun Belirlenmesi,https://www.kap.org.tr/tr/Bildirim/1610030,tr,2026-05-21T18:10:43+00:00
2026-05-21,HALKB,KAP,TÜRKİYE HALK BANKASI A.Ş. - İhraç Tavanına İlişkin Bildirim,İhraç Tavanına İlişkin Bildirim Yurtiçinde Borçlanma Aracı İhraç Tavanına İlişkin SPK Onaylı Dokümanlar,https://www.kap.org.tr/tr/Bildirim/1609566,tr,2026-05-21T16:47:10+00:00
2026-05-21,HEKTS,KAP,HEKTAŞ TİCARET T.A.Ş. - Şirket Genel Bilgi Formu,Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1610208,tr,2026-05-21T22:33:12+00:00
2026-05-21,HEKTS,KAP,HEKTAŞ TİCARET T.A.Ş. - Esas Sözleşme,Esas Sözleşme Esas Sözleşme Hakkında,https://www.kap.org.tr/tr/Bildirim/1610207,tr,2026-05-21T22:32:54+00:00
2026-05-21,HEKTS,KAP,HEKTAŞ TİCARET T.A.Ş. - Esas Sözleşme Tadili,Esas Sözleşme Tadili Esas Sözleşme Tadili Hakkında,https://www.kap.org.tr/tr/Bildirim/1610206,tr,2026-05-21T22:32:34+00:00
2026-05-21,HEKTS,KAP,HEKTAŞ TİCARET T.A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşunun Belirlenmesi-Tescil,https://www.kap.org.tr/tr/Bildirim/1610205,tr,2026-05-21T22:32:13+00:00
2026-05-21,HEKTS,KAP,HEKTAŞ TİCARET T.A.Ş. - Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim,Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim Kayıtlı Sermaye Tavanının Tescili,https://www.kap.org.tr/tr/Bildirim/1610204,tr,2026-05-21T22:31:49+00:00
2026-05-21,HEKTS,KAP,HEKTAŞ TİCARET T.A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,Genel Kurul İşlemlerine İlişkin Bildirim Olağan Genel Kurul Toplantı Kararlarının Tescili,https://www.kap.org.tr/tr/Bildirim/1610202,tr,2026-05-21T22:27:29+00:00
2026-05-21,HEKTS,KAP,HEKTAŞ TİCARET T.A.Ş. - Özel Durum Açıklaması (Genel),Özel Durum Açıklaması (Genel) Yönetim Kurulu Üyelerinin Görev Dağılımı,https://www.kap.org.tr/tr/Bildirim/1610201,tr,2026-05-21T22:27:02+00:00
2026-05-21,ISCTR,KAP,TÜRKİYE İŞ BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışı Piyasalara Tahvil İhracı,https://www.kap.org.tr/tr/Bildirim/1610012,tr,2026-05-21T17:52:52+00:00
2026-05-21,ISCTR,KAP,TÜRKİYE İŞ BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışı Piyasalara Tahvil İhracı,https://www.kap.org.tr/tr/Bildirim/1609465,tr,2026-05-21T14:47:40+00:00
2026-05-21,ISCTR,KAP,TÜRKİYE İŞ BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışı Piyasalara Tahvil İhracı,https://www.kap.org.tr/tr/Bildirim/1609464,tr,2026-05-21T14:47:22+00:00
2026-05-21,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim Yatırım Kuruluşu Varantları Sıralarının Kapatılması,https://www.kap.org.tr/tr/Bildirim/1609450,tr,2026-05-21T14:12:09+00:00
2026-05-21,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi,Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi Borsa Yatırım Fonu Piyasa Yapıcılığı İşlemleri ISGLK,https://www.kap.org.tr/tr/Bildirim/1609398,tr,2026-05-21T11:55:27+00:00
2026-05-21,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim İş Yatırım Sertifika ve Varant Alım Satım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1609397,tr,2026-05-21T11:55:06+00:00
2026-05-21,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - İzahname (Sermaye Piyasası Aracı Notu-SPK Onayına Sunulan),İzahname (Sermaye Piyasası Aracı Notu-SPK Onayına Sunulan) Taslak Sermaye Piyasası Aracı Notu,https://www.kap.org.tr/tr/Bildirim/1609396,tr,2026-05-21T11:53:37+00:00
2026-05-21,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - İzahname (Özet-SPK Onayına Sunulan),İzahname (Özet-SPK Onayına Sunulan) Taslak Özet,https://www.kap.org.tr/tr/Bildirim/1609395,tr,2026-05-21T11:53:04+00:00
2026-05-21,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - İzahname (İhraççı Bilgi Dokümanı-SPK Onayına Sunulan),İzahname (İhraççı Bilgi Dokümanı-SPK Onayına Sunulan) Taslak İhracçı Bilgi Dökümanı,https://www.kap.org.tr/tr/Bildirim/1609393,tr,2026-05-21T11:51:50+00:00
2026-05-21,SASA,KAP,SASA POLYESTER SANAYİ A.Ş. - Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim,Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim Şarta Bağlı Sermaye Artırımının Tamamlanması ve Esas Sözleşme Değişikliğine İlişkin Yönetim Kurulu Kararı,https://www.kap.org.tr/tr/Bildirim/1610042,tr,2026-05-21T18:12:38+00:00
2026-05-21,SKBNK,KAP,ŞEKERBANK T.A.Ş. - İhraç Belgesi,İhraç Belgesi Yurt Dışı Borçlanma Aracına İlişkin SPK Onaylı İhraç Belgesi,https://www.kap.org.tr/tr/Bildirim/1610071,tr,2026-05-21T18:33:52+00:00
2026-05-21,TSKB,KAP,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş. - Şirket Genel Bilgi Formu,Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1610055,tr,2026-05-21T18:19:11+00:00
2026-05-21,TSKB,KAP,TÜRKİYE SINAİ KALKINMA BANKASI A.Ş. - Yönetim Kurulu Komiteleri,Yönetim Kurulu Komiteleri Komite Üyelikleri Hk.,https://www.kap.org.tr/tr/Bildirim/1610052,tr,2026-05-21T18:18:09+00:00
2026-05-21,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Özel Durum Açıklaması (Genel),Özel Durum Açıklaması (Genel) Dava süreci hk.,https://www.kap.org.tr/tr/Bildirim/1610125,tr,2026-05-21T19:29:50+00:00
2026-05-21,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışında ilave ana sermayeye dahil edilebilir borçlanma aracı ihracı hk.,https://www.kap.org.tr/tr/Bildirim/1610078,tr,2026-05-21T18:37:53+00:00
2026-05-21,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Özel Durum Açıklaması (Genel),"Özel Durum Açıklaması (Genel) Tasfiye hesaplarında izlenmekte olan bir kısım tahsili gecikmiş alacakların satışı ARSVY, BRKVY, DNYVA, EMIRV, GLCVY, SMRVA",https://www.kap.org.tr/tr/Bildirim/1610069,tr,2026-05-21T18:32:07+00:00
2026-05-21,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışında ihraç edilen borçlanma aracının itfası,https://www.kap.org.tr/tr/Bildirim/1609583,tr,2026-05-21T17:00:30+00:00
2026-05-21,YKBNK,KAP,YAPI VE KREDİ BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yurtdışında borçlanma aracı ihracının tamamlanması,https://www.kap.org.tr/tr/Bildirim/1609555,tr,2026-05-21T16:39:32+00:00
